DATE,WIND,RAIN,T.MAX,T.MIN,T.MIN.G,IND_0,IND_1,IND_4,IND.1_0.0,IND.1_1.0,IND.1_2.0,IND.1_4.0,IND.2_0.0,IND.2_1.0,IND.2_2.0,IND.2_3.0,IND.2_4.0
1964-08-12,0.0810009878169246,0.0,0.6802973977695166,0.6440677966101696,0.6688741721854303,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-13,0.16759960487323017,0.0,0.6394052044609665,0.8203389830508474,0.824503311258278,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-14,0.10009878169245967,0.0,0.7026022304832713,0.7322033898305085,0.6986754966887416,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-15,0.09186697398748765,0.035820895522388055,0.7100371747211895,0.711864406779661,0.6887417218543046,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-16,0.2331247942048074,0.20746268656716418,0.691449814126394,0.8203389830508474,0.8211920529801324,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-17,0.4418834376028976,0.36268656716417913,0.6356877323420074,0.8779661016949153,0.933774834437086,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-18,0.49687191307211065,0.014925373134328358,0.6059479553903345,0.8576271186440678,0.9172185430463575,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-19,0.35133355284820544,0.0,0.5762081784386617,0.6372881355932203,0.6456953642384105,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-20,0.18801448798156076,0.03880597014925373,0.5799256505576208,0.535593220338983,0.4635761589403973,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-21,0.1399407309845242,0.0,0.5873605947955389,0.5016949152542373,0.4635761589403973,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-22,0.3101745143233454,0.0,0.7137546468401487,0.6542372881355932,0.6125827814569536,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-23,0.4484688837668752,0.017910447761194027,0.6988847583643122,0.8542372881355932,0.7913907284768211,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-24,0.5051037207770827,0.0,0.8029739776951672,0.9322033898305084,0.9139072847682117,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-25,0.4280540006585446,0.0,0.8289962825278809,0.9220338983050846,0.9503311258278144,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-26,0.2647349357918999,0.0,0.7657992565055761,0.8508474576271187,0.7615894039735098,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-27,0.23444188343760292,0.0,0.8624535315985129,0.7423728813559323,0.662251655629139,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-28,0.37339479749753046,0.07462686567164178,0.6728624535315985,0.7796610169491526,0.7317880794701985,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-29,0.30457688508396447,0.0,0.6431226765799255,0.6644067796610169,0.42384105960264895,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-30,0.14422127099110965,0.0,0.6282527881040891,0.49830508474576274,0.509933774834437,1,0,0,1,0,0,0,1,0,0,0,0
1964-08-31,0.23740533421139282,0.0,0.620817843866171,0.5322033898305085,0.5132450331125827,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-01,0.37174843595653606,0.0014925373134328358,0.6394052044609665,0.7389830508474577,0.6986754966887416,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-02,0.3292723081988805,0.0,0.7472118959107806,0.8033898305084746,0.781456953642384,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-03,0.06717155087257162,0.0,0.6840148698884758,0.7661016949152543,0.7516556291390728,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-04,0.0810009878169246,0.0,0.7100371747211895,0.7050847457627119,0.7450331125827814,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-05,0.1853803095159697,0.20447761194029848,0.6319702602230483,0.7050847457627119,0.7119205298013244,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-06,0.28251564043463945,0.0,0.6840148698884758,0.7627118644067796,0.7781456953642383,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-07,0.34145538360223904,0.0029850746268656717,0.7583643122676579,0.7084745762711865,0.7185430463576158,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-08,0.40599275600921964,0.0,0.7063197026022303,0.8169491525423729,0.7737356642181369,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-09,0.43760289759631216,0.011940298507462687,0.7509293680297398,0.8610169491525423,0.9006622516556291,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-10,0.48007902535396774,0.0014925373134328358,0.8141263940520446,0.9559322033898305,0.9933774834437086,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-11,0.3539677313137965,0.0,0.7100371747211895,0.8779661016949153,0.9370860927152317,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-12,0.1481725386894962,0.0,0.5873605947955389,0.5898305084745763,0.5496688741721854,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-13,0.3019427066183734,0.005970149253731343,0.7249070631970259,0.6813559322033899,0.6423841059602649,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-14,0.3101745143233454,0.05373134328358209,0.7323420074349442,0.8779661016949153,0.9403973509933774,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-15,0.33355284820546593,0.2582089552238806,0.6654275092936802,0.7593220338983051,0.7350993377483444,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-16,0.26605202502469544,0.008955223880597014,0.5836431226765798,0.7559322033898306,0.7649006622516554,1,0,0,1,0,0,0,1,0,0,0,0
1964-09-17,0.30589397431675996,0.013432835820895522,0.5687732342007434,0.6338983050847458,0.629139072847682,1,0,0,1,0,0,0,1,0,0,0,0
